,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
103,1524,928,2656,4003,3880,2670,1814,631,1613,3571,262,1484,4136,3588,769
104,309,690,192,2615,1877,4078,2965,3939,1901,216,2182,2836,3751,3120,1098
105,323,3171,124,1147,3521,393,143,3924,2029,276,550,2458,1169,3254,1956
106,1017,2300,668,3557,3832,4576,935,2306,3605,3010,941,1621,1990,97,787
107,3714,3510,3910,2680,3938,1196,384,3089,674,1368,1157,1098,3781,1076,2492
108,3259,1446,901,3000,1342,4258,805,2684,3708,3702,3819,1076,4095,2692,4035
109,3960,3522,3282,1944,3235,1993,3350,377,3238,3204,548,2601,4232,1649,2884
110,2108,3879,3371,3560,1252,1345,734,1030,1842,239,838,4242,692,1899,1482
111,3876,2300,3069,4087,3203,3731,4794,1220,3179,918,4183,4048,3792,4319,1440
112,1030,2023,1796,1055,4180,1973,4345,3356,1352,3042,483,2916,520,1621,4192
113,1100,2632,3287,2665,4654,114,905,1280,3900,4057,3107,1497,3288,2783,732
114,3288,2042,4739,1991,4057,1280,3964,2440,4284,2265,2948,340,3107,1100,113
115,2315,62,2638,1662,2393,550,3521,3171,3108,4495,1958,4512,3770,82,3720
116,3726,3018,2300,97,4580,3552,2348,3490,4336,1365,3725,637,944,3792,3069
117,999,1066,2885,2170,2915,3465,336,1378,3485,254,3019,2202,1077,246,1932
118,904,298,4087,1993,1306,4472,1220,2026,2685,2652,4580,4597,1604,3282,2057
119,2917,3275,3382,1993,4396,393,30,550,4233,353,1311,2028,3521,2086,4024
120,3581,692,3519,3994,4366,328,2596,2863,3062,484,4341,471,1045,1909,3425
121,3878,903,4427,3238,3416,3960,3069,2677,2393,3931,2328,4335,3838,2527,1340
122,2845,1880,1181,4163,1287,678,4146,1333,2022,2414,3196,773,1557,1334,1510
123,918,286,2002,1722,2560,111,3265,247,1634,3390,4275,4183,3203,2743,4332
124,3382,323,3521,923,1147,4372,1857,3171,2254,2917,126,393,3254,4024,3160
125,1493,388,1949,3448,1848,3041,3667,3103,3542,861,165,1947,3975,1688,3459
126,124,923,3448,3566,3521,2253,3171,2858,3193,323,3254,3089,3041,1161,1985
127,1298,4466,2027,719,4749,4661,787,1966,2645,2886,771,3121,1078,4646,1353
128,340,1729,2975,4162,281,793,1053,555,2453,2042,1858,4649,912,3055,2948
129,1424,1699,1008,3714,3747,4078,2166,3120,3566,36,2965,2836,192,2253,579
130,1111,614,1193,488,3802,1197,1271,2897,1430,2168,1967,1052,1520,1127,3467
131,4618,1398,4381,1078,2609,2027,504,3311,3855,4236,840,4508,3430,1432,1380
132,1932,254,3408,3552,1373,2915,2202,474,831,955,3989,4392,2044,1649,1072
133,2925,3190,2130,1993,2364,2472,109,4216,1082,3960,1739,2240,3876,377,3282
134,351,3238,4718,1312,2685,2878,3509,1351,728,1052,926,1306,489,2359,2903
135,2254,2326,2174,2816,3220,3320,313,3156,1147,2219,4188,1865,2974,3789,1356
136,282,109,3432,4461,3170,3485,3282,790,1565,1214,3960,3798,4232,1522,3946
137,3317,4726,3792,5,3805,3948,4653,1222,3113,3996,4632,840,1647,2168,2711
138,4658,2301,2302,460,4463,3859,3003,3287,4646,1426,4508,4172,4309,334,3316
139,2300,2088,3018,776,4331,3539,3272,400,3876,4118,451,1739,1583,4505,2090
140,2324,2268,3956,4215,2767,2292,2872,2929,3565,653,1315,2600,2175,4067,1610
141,4102,934,4656,3226,197,3741,4038,1067,3177,3487,1796,4605,1843,2898,220
142,1241,3676,1066,3686,2,2909,4036,1313,3047,2437,1448,4177,2146,1652,4364
143,1857,2917,550,4372,4275,323,3254,2458,2638,2748,1147,1788,4396,2560,3289
144,2588,4411,2406,1206,2585,2580,883,876,2573,2895,3135,1241,3085,2146,1465
145,1812,3012,2440,2691,2948,4654,4272,799,732,1131,2418,2665,4711,189,714
146,4333,265,1662,2315,2638,2966,3494,3289,2560,2458,1538,4396,1800,4495,4372
147,4110,1066,358,4506,4550,4209,1120,2256,1650,4578,1400,867,1702,2646,1340
148,2876,2493,2390,4176,2750,93,15,3923,4039,1359,4046,3046,3936,768,1118
149,3038,3676,1465,3760,4134,3164,1652,3695,2640,3644,3111,3243,3690,37,1366
150,2728,976,1651,4134,3030,2056,1465,149,3038,87,876,1996,4629,3760,3695
