,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
179,2397,4353,8763,2808,10124,6328,8626,168,9075,1030,2198,10152,10326,2611,9046
180,5805,4662,6670,2238,6350,7725,9798,3242,3861,406,1688,6301,1900,1911,2638
181,943,5739,7804,4801,5580,6442,2187,4043,409,7132,485,6657,8775,2197,761
182,2775,1528,7712,1484,1460,7447,602,8522,3182,9034,0,6669,8007,3665,2410
183,5580,7791,761,6661,184,5660,4716,1974,485,3205,4434,2187,2203,5803,1283
184,183,7791,5803,3676,8285,40,1102,4434,2834,1283,4738,4716,5660,3259,409
185,73,9257,187,2745,5887,1030,4188,1816,5130,8037,6562,7287,6896,10070,6556
186,3661,2499,4735,2259,9497,9503,5504,9401,3874,5274,5560,7164,5587,124,9495
187,9390,4657,1459,3247,1816,1138,1437,6645,3156,4757,3307,5569,5432,1111,4312
188,8325,3805,10039,9609,9687,3426,5000,7611,7294,211,697,6753,7111,1587,1617
189,1777,904,930,7512,4904,5646,5354,3194,7805,2420,451,2241,9808,9161,4307
190,7315,42,6135,2411,552,357,9829,2224,5621,1796,1875,6511,4553,1343,9991
191,5281,2936,10529,6024,10266,1659,560,8579,6230,9293,3094,5422,9165,10095,5952
192,3125,6828,5380,8236,1984,7990,1925,4860,990,7110,3611,10088,10498,3728,10489
193,6382,3636,8895,1283,2203,8285,4801,6993,3999,979,4716,686,8773,7946,5966
194,8395,5439,5947,7021,2737,9759,2583,9538,6969,4469,10003,2059,10017,1203,7487
195,7712,1528,4715,7768,4373,1770,9034,7447,0,8522,1460,7089,1484,602,6669
196,8426,4801,6442,7132,5544,9298,1283,2197,485,6657,1838,8775,4365,7282,1995
197,2559,9209,7228,5239,2259,5009,5560,4071,9227,4826,3606,3464,3874,3436,8994
198,6620,5549,5581,2683,5593,6506,5251,279,5332,8386,4668,2541,5773,3570,2059
199,2007,8774,8583,10154,10177,7989,6365,8822,4829,6601,3522,8386,414,2146,5863
200,9147,3030,2073,10507,4969,8689,8832,7536,4856,9124,3386,8796,5011,6288,7343
201,161,1690,4352,9551,6311,2423,7216,6432,839,514,2789,8223,7190,8259,7527
202,9897,724,5658,1875,3436,9084,2782,1490,8994,2852,1952,7836,6890,6525,3349
203,9301,1165,27,4306,1385,7855,409,6442,5319,4325,25,1362,69,943,0
204,3930,4112,8094,3427,6937,5587,3197,3726,6566,5238,124,9019,2791,3388,599
205,9685,336,3435,3280,6433,317,1690,4352,8739,315,1765,6148,9335,2423,8441
206,910,7455,5057,607,3259,9551,6911,1105,1236,5966,936,8271,6376,6076,5357
207,114,2376,3945,7288,2737,2273,2208,9480,8625,1723,7487,9743,8723,5691,9759
208,8209,8358,4556,4235,7200,2300,7633,3037,4460,2549,7294,4247,7129,2145,9669
209,8365,3506,3352,3193,4001,9433,7704,3505,3507,861,6662,2341,6774,7702,4655
210,982,8355,7063,6597,1791,1912,946,4255,4848,8941,8151,5699,2006,3401,3559
211,3805,7229,7610,3949,2069,8371,5685,8807,5099,7305,8635,7459,7760,5234,6753
212,7305,10315,1587,211,6753,3826,3805,6022,9998,7459,2082,3949,9565,4193,8325
213,6209,2617,6747,2295,3944,977,7740,3945,2376,3940,3949,2208,4193,9609,8371
214,9046,1214,10381,9809,6479,2404,2659,4491,3628,944,5772,8605,1913,6301,4813
215,6891,4349,6540,2808,1263,3354,7768,7961,7268,9270,311,4713,4160,8511,3247
216,3624,6825,1590,4139,5252,8151,4173,8941,4816,3786,613,9335,1076,8256,978
217,1098,5432,1097,1138,3660,1096,4657,3156,1439,3154,1111,8063,1464,9595,3307
218,3914,8389,688,1027,9926,4212,4266,154,2630,6731,6746,9854,2520,9749,7743
219,4023,4083,9244,9083,3723,6291,2111,1811,9606,54,9777,752,6372,8114,8504
220,2078,6951,7194,9319,6395,2092,2534,3351,7489,2331,6032,9690,1867,3933,5763
221,302,2188,162,276,7495,9374,8320,5238,5164,1817,9277,3339,4257,2004,8092
222,2523,1018,3194,9421,6814,2659,4813,9455,1707,7863,1204,5541,8419,4484,10562
223,4850,2019,8313,9977,9600,1307,1717,1479,2472,5983,3195,1707,7071,8035,3194
224,9207,9945,4410,2403,4421,1032,1191,8431,116,7388,3020,918,6534,1689,10015
225,7063,8941,3318,8355,3502,3558,4973,5815,7076,9559,978,9335,5124,4177,5496
226,7006,7232,2282,9796,5471,5752,10163,6950,7015,7010,5145,9310,6520,1723,10151
227,10003,6403,6467,2533,7733,8308,2711,9309,8116,7235,803,6728,2717,8594,2926
228,8008,5940,6518,8185,6077,3427,2210,2356,5197,1147,5639,4422,6548,1391,2418
229,1892,5312,1899,2100,4285,4056,3086,1911,471,938,6301,1910,3109,7769,1913
230,9569,10306,2370,748,1938,3350,2292,1064,10458,2329,9664,7369,4459,6197,9770
231,5407,6731,4566,688,4887,3342,10430,9749,218,2905,5812,4283,6342,9926,3914
232,987,4057,5115,7343,3030,3324,7395,7038,6479,70,6538,2588,726,3124,8583
233,4892,1900,4303,1901,5146,5446,2871,6078,5571,5332,5939,1908,7959,2061,1907
234,4668,5549,6156,5581,7467,5053,6620,2541,2236,4345,4122,5332,6166,4963,9282
235,1849,4480,7838,3881,2443,238,5936,3843,697,7850,6126,5038,3620,4215,2007
236,4137,5917,8602,161,38,1690,4281,5992,2423,4063,6311,20,1530,8671,4142
237,3466,6151,4707,1205,8428,5428,6145,5196,7276,3533,7791,6613,6913,2187,4434
238,3264,3149,4805,2057,520,9441,9105,7319,10030,235,9527,9283,1617,7253,7837
239,7849,9795,7032,7548,7079,1614,1624,5366,9737,3826,6101,1875,3944,977,7226
240,5398,9631,3945,710,9889,8768,5637,8724,2053,1022,8589,9706,3131,9,3477
241,9861,953,5048,6806,2700,2878,6890,139,7112,2782,6372,9754,7162,10457,7717
242,10374,6056,7722,6948,879,8916,2909,2993,6424,3677,4292,9145,8423,1317,6450
243,1822,7972,3090,3464,6378,3487,9084,8994,680,9,2074,5285,738,565,95
244,311,4221,3488,3687,7086,6544,2498,3697,7277,9096,1946,1950,594,6540,3179
245,3094,10529,10266,2108,10513,44,1275,141,6230,9641,32,3396,5281,191,5997
246,248,247,6209,10127,5831,8115,8039,1360,9516,10457,7324,8569,562,10290,2524
247,248,5831,3007,10290,7324,7331,9514,4725,9028,8115,7717,10317,3436,5178,5910
248,247,5831,5910,4725,7332,7331,10220,6209,8115,9514,9516,5433,10290,7324,10211
249,247,248,4725,10428,10159,5831,8270,9209,7228,8906,4968,10237,8094,3606,197
250,7330,1616,10252,7711,4117,7329,7930,7201,1627,2425,7295,6866,4116,10058,6229
