,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
154,2346,788,3617,7553,5331,7678,1593,193,1600,147,7108,2317,4127,1579,6173
155,1684,5363,7207,4126,372,1892,378,6710,2136,2389,5724,6588,1550,6942,3626
156,3440,7360,1133,1596,1547,4878,3145,6417,3470,7345,2710,7617,6480,3787,6653
157,4129,4878,5634,1829,3470,5289,1597,6480,2616,2512,1807,7480,1596,917,3273
158,453,2350,8514,85,1487,1841,4872,1965,7823,3224,496,8439,7226,1747,3822
159,6125,3044,541,3882,8201,1797,7909,6999,1021,6991,2887,7094,734,4991,3613
160,7190,2405,7463,1999,4219,5690,2233,5684,5685,6469,6813,4727,7304,594,7801
161,2830,2431,3796,6838,3652,8756,1718,3298,3784,7499,6712,2133,5314,3217,2565
162,4424,8825,1292,7963,8574,5040,2957,6535,8812,7983,6197,7001,203,6920,7845
163,2628,1658,6718,6559,1956,8333,7516,4080,1433,3389,8597,7811,8798,6262,8802
164,3652,3650,542,3796,2431,1373,8461,3298,8247,8854,4108,3771,7366,161,2315
165,4827,1655,3740,7157,8166,4271,7159,7709,1025,4051,6621,7680,6945,8440,6869
166,7730,6540,142,7605,6699,4455,1152,6071,4926,3822,6717,3689,125,2447,3440
167,3688,6942,7802,1839,4030,392,7074,6113,2727,8227,3671,5920,2265,647,4646
168,1961,3874,3548,8856,4436,3872,8212,1099,4195,5736,7882,8699,2104,4728,6146
169,4657,5951,1440,3493,481,4485,1216,3621,512,2091,3543,4747,1803,1833,5607
170,3245,6085,2797,6570,7204,7443,562,795,5992,1684,2143,3539,4218,5363,7058
171,3505,4545,1761,3227,2014,3846,1681,685,1642,7231,4158,7089,441,1236,6506
172,5381,635,7439,3767,996,8128,7120,3076,7745,5929,2830,632,3933,6885,7497
173,8477,1135,759,4475,2877,3357,5803,1067,2838,3664,7101,7069,6993,472,1333
174,1133,1574,5454,156,3669,6964,1874,2125,7805,6526,4340,1547,3022,3145,1596
175,7728,1952,1738,4689,3869,7648,4709,5469,8041,2554,2445,81,7155,7956,5226
176,8402,1615,1616,1617,5850,633,7948,5355,3844,1356,7750,5304,8219,8361,2559
177,8344,5193,3758,407,6251,8195,2466,2162,3815,3879,8483,6125,8402,8406,2835
178,4386,838,768,1537,3759,5971,8551,514,3166,7238,7413,5216,4991,1540,1920
179,6134,5037,1169,178,768,3587,3166,2833,4386,5032,6991,3044,4991,4367,5216
180,487,6101,3946,5205,7257,3000,491,4226,2676,7430,8287,8418,3106,6516,5952
181,915,914,939,3923,3204,4546,2662,6940,4085,1192,8273,1713,6610,2851,3213
182,740,4812,3772,2532,1647,57,4736,6620,2971,3021,1982,2344,4709,13,6813
183,4304,2253,7326,4297,691,2813,4108,7075,3918,5317,4269,919,1059,4829,7080
184,1774,4655,4385,5437,4761,7569,7381,5592,1088,2458,2906,4236,6215,3207,4800
185,8562,3540,4343,6556,2344,1421,7994,3117,6913,8774,2991,2544,2554,721,5959
186,8227,4667,2727,7361,5725,2509,4646,1416,5409,2675,7074,7234,6113,3688,167
187,819,3988,3963,3706,186,2699,4733,3277,6113,1701,4189,3408,5988,2609,5409
188,8122,102,1849,273,2515,5009,7831,1753,6623,8759,4579,723,3948,6115,4210
189,8701,3681,2982,7010,1644,2161,2336,701,7002,3713,2200,3370,2024,4490,5858
190,8578,6064,1548,6829,2653,6200,2403,3256,3835,56,633,2758,8210,6690,529
191,4870,2009,3567,4899,4525,1185,3530,7625,1184,3975,2285,2292,8110,4914,4916
192,5126,8774,3287,4168,3540,4481,4344,4343,47,2445,833,4409,6175,4337,2311
193,4374,3606,5787,4371,1601,4041,2882,7307,4393,2616,4499,1593,1580,7616,4482
194,489,5561,7068,1744,3758,2673,671,5971,6201,3812,79,5482,4395,3007,6006
195,1300,2293,8372,270,5430,7921,57,4416,3138,2304,3144,4764,3292,1496,2998
196,4137,4328,515,2420,7068,4166,7107,7058,2001,3789,7094,6130,5216,671,2237
197,4455,1277,1210,7513,3763,7605,2731,1236,2681,5608,2186,499,3962,1836,4850
