,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
154,1360,11061,565,2071,3780,12138,5093,11765,12141,12720,8668,9556,7714,12443,7626
155,12903,6654,3016,9053,7743,11551,10923,6042,7024,6837,10931,4130,6423,7991,3233
156,4360,11485,5710,2026,9931,2285,8460,9423,2581,11490,11127,1578,9319,2425,5964
157,5333,7799,6063,9506,5343,5216,9635,5940,5401,1468,6714,6826,9720,3990,8723
158,9878,361,7595,8601,7103,5670,6826,9884,10461,9507,10750,3223,7582,6055,1516
159,10314,3975,2114,8588,400,12751,5307,6544,8582,4276,6360,8326,12225,8569,4371
160,10725,4233,12197,9843,12217,2113,4790,2619,10251,12345,7744,11123,8382,1247,8255
161,2266,1351,12808,8668,10294,5417,9754,12811,4721,10450,1278,12422,2738,12633,8856
162,6550,1136,10687,185,163,3843,847,10051,6295,10364,9267,10296,5552,11829,3778
163,2799,162,6216,1496,5887,6550,2146,185,10405,8506,7508,12518,12247,8935,6967
164,9035,10083,12695,5910,6494,10036,6401,11926,8178,925,12915,12662,7662,11306,12964
165,6020,11222,740,655,7787,10035,11308,3787,9641,558,4289,11220,2382,3111,9035
166,11778,12,2806,7067,2550,8509,6046,13060,7109,128,1976,6979,8854,8840,11954
167,11975,10724,730,11391,7647,9601,3846,5519,4883,9426,7114,9527,9284,2919,8341
168,8944,10840,11238,6405,738,9194,11822,2906,8739,3391,601,8795,8599,7783,9628
169,6837,10055,1645,7991,2357,4023,9903,10923,9648,7335,7594,9634,7907,2370,3233
170,5341,3178,1166,3470,6194,6967,1045,11173,9903,10613,858,10390,10870,299,5887
171,2564,10634,7991,10384,4061,8749,5414,7907,101,1465,11948,10219,5635,3857,6837
172,2302,4090,9025,2149,10706,6767,10034,5295,8121,6967,9226,2845,2842,1153,4477
173,3470,9045,1599,10408,6285,5635,1722,7875,8985,10390,170,2283,11946,3939,4780
174,2906,9557,3310,12260,8944,5254,10218,2269,9194,738,3179,5253,6971,12252,8739
175,1788,3429,2177,1821,9265,8156,4753,2957,12207,707,3546,2319,1,4526,610
176,601,5090,1646,6675,11698,9059,5206,1657,7181,9389,4424,9409,11034,60,949
177,3790,9801,12902,4963,2191,10785,3104,2011,11021,1915,7847,948,2407,2482,10614
178,8818,1540,6710,322,1793,9879,7745,1028,798,2099,8357,8487,7993,5150,10316
179,1517,1173,9021,3769,7728,2845,8097,4059,711,11370,8883,5972,5394,10819,1473
180,5804,11814,12684,6437,13055,11679,12552,2566,11932,1970,11510,8323,4415,1249,12171
181,7271,8,9187,3097,1170,11390,7954,8677,162,10194,1836,8802,5286,12077,12882
182,3437,3410,5335,4310,10131,689,10950,1320,12215,6590,7081,6768,1405,812,9411
183,2323,2339,10406,12119,2338,2324,11120,2343,2332,202,7131,2345,7472,11418,197
184,9473,9474,12454,8494,9478,8887,9477,3774,6959,3767,8130,9104,5069,9455,11613
185,847,162,10687,5552,12405,6550,9025,1496,10051,8704,2774,4139,12614,3843,6216
186,4357,2099,2242,2342,4015,1468,12139,9060,2338,5333,7472,12514,6696,6538,3633
187,108,12891,1660,7766,7625,1350,1828,7905,12582,12481,3698,11715,2384,12524,9010
188,7359,10675,10175,41,4493,11729,6176,11405,12308,1538,506,8542,8695,7000,752
189,486,2690,10679,5192,2590,9855,4956,11399,5848,3414,2347,5276,3578,385,11431
190,7575,12908,8040,2112,8500,11242,6152,24,5244,10878,5622,558,2849,4032,3430
191,6616,6418,7470,8208,5751,11241,7604,2588,7779,5313,5336,2793,6250,6994,4536
192,7101,8619,5186,8818,5619,9395,5331,11503,1134,4722,5179,2629,10976,421,8077
193,10831,534,3534,2464,570,7900,808,11002,4894,11189,4023,9635,12102,7086,696
194,1316,1318,5878,11052,11853,1801,5775,3880,9913,9859,5748,2654,1375,6691,6968
195,5753,9120,11093,3997,203,1766,2333,206,5216,543,12513,3062,3951,9481,2942
196,7780,6805,3819,2199,6418,5386,2453,2282,3429,4302,11068,6532,2793,191,12513
197,2323,2339,10406,183,2324,2709,3821,8284,4015,2332,12119,11094,3408,7131,10729
198,6716,10222,917,8067,3436,11824,228,10413,12784,2832,5244,250,7945,10017,254
199,8284,1120,197,2341,11150,2323,2332,12786,205,3818,5988,2324,3981,6532,2342
200,5333,5841,157,11805,4398,11413,798,2180,11069,10730,3164,2536,11331,3995,7799
201,6033,6236,5667,6106,3371,8917,4949,8663,10852,1897,12967,3128,3906,7628,1128
