,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
93,6129,5167,4926,3308,7132,4345,7357,4867,8174,8076,5096,6701,8689,6209,2210
94,2952,6097,6590,11324,5766,10833,1962,7123,8359,11250,8587,5925,3939,7515,12568
95,1646,5558,4212,11990,4719,11287,12979,3070,4290,7429,8741,11993,503,6188,5640
96,9375,10549,12457,2915,3597,11311,9983,1189,4942,12297,6773,13650,7379,1679,10924
97,7563,13053,2928,3105,10477,5778,9396,1278,6580,2302,930,8619,9915,10147,7461
98,7409,7243,12717,7171,7045,8815,7752,12595,4995,10210,13197,12460,3005,5646,12996
99,3490,2009,3394,12532,13647,5037,9226,9905,9774,7172,3139,12408,8377,9001,10144
100,9578,12683,5085,3170,10882,13045,10418,12091,2395,8181,11489,10693,7592,3115,11158
101,2861,1575,2627,12523,2112,13651,2985,8834,13143,2572,12807,6405,11094,12974,9858
102,8238,8466,12562,9815,12376,3362,11730,10559,4800,12302,634,1078,4797,6763,6869
103,5358,7327,2543,7425,12223,8825,5998,10099,2380,898,6558,2861,1305,3065,2941
104,6740,11969,2676,12614,9650,10312,2993,4729,2401,11730,2330,4941,10049,9717,3495
105,496,3685,4708,2439,8027,1943,8141,8256,10969,2428,6171,217,288,3422,2447
106,11382,9322,9095,6450,727,2502,9131,10361,1863,1846,1860,8371,7130,737,5611
107,10146,12737,3081,12972,13174,971,9317,4934,8380,7938,12912,6682,11420,7814,1278
108,10549,12976,1791,7006,556,12227,11335,12528,7379,3338,3304,335,6477,8506,10926
109,17,3076,9398,9484,874,12598,5180,12677,13642,431,2484,9132,5529,2726,8825
110,4045,3016,5047,10987,6986,5264,11470,7244,5048,5174,12495,3730,7831,9248,6900
111,10073,2476,12521,8750,2478,2477,3990,12994,331,10528,1265,2997,2411,2480,3743
112,8016,1646,12992,8279,6229,3742,4917,10483,7430,4969,13371,10809,1096,9705,4156
113,12941,5426,7046,6007,7989,8498,10536,605,8426,12521,1265,1850,9040,5480,8536
114,11651,11188,1813,2842,8812,1389,8343,12905,7650,3049,3286,9355,5472,8646,10966
115,6570,11249,5192,2221,1969,6122,5830,2228,3033,4838,2885,6504,10150,8896,2225
116,6477,4175,2624,6412,12324,301,3864,12285,1791,12160,11613,7461,2249,8569,12276
117,12730,11572,3333,7747,12646,5447,3570,3541,7972,10898,9253,8385,9613,2718,10212
118,744,11817,13022,12824,941,4771,7186,2508,9085,6480,67,9500,11129,4637,10564
119,1,4982,557,3782,8182,1748,8186,10642,11770,6221,6829,4428,7053,9407,10584
120,9193,4055,12692,6587,10646,3399,10284,10647,139,1489,10536,2703,9393,6109,9480
121,952,8335,939,8799,9012,2692,1496,107,956,3385,10528,307,3060,943,11905
122,7065,4412,9458,9100,10629,10596,6705,4982,7059,2809,3276,2259,1953,12706,2576
123,9947,3005,10222,7379,12940,12949,10210,10922,2981,11451,5073,2138,11335,12058,1241
124,10919,7251,8192,11993,10772,12999,7291,335,11407,13515,5502,627,3438,9339,4274
125,288,12660,9136,1845,8458,11266,5982,11582,4257,1138,11611,5033,8141,8145,2190
126,11677,2796,6109,11825,2710,9193,11955,9890,12411,5500,665,2703,5610,6076,1029
127,5868,9011,2228,6097,6981,8872,12568,7459,4363,9499,3048,3159,12522,1245,10702
128,8186,7601,119,4657,7338,4428,10584,12706,12331,10404,11646,6221,370,10169,1033
129,12014,10740,12536,12672,677,7838,1288,7322,7814,7953,2864,8351,9515,620,414
130,5968,9967,12302,6732,12376,11312,595,9876,6683,4841,13026,7191,12911,551,11392
131,134,11492,11000,1564,1655,5558,748,8745,221,5419,5866,13297,11461,12873,9339
132,2113,8507,4941,3177,5379,8446,3201,5638,4550,2813,2505,590,7104,568,7124
133,8973,12559,3014,9414,6663,10789,6941,7347,6286,6283,8636,3233,3316,4560,6944
134,131,11000,13297,5515,1655,1645,8572,8816,785,11496,5419,5866,11492,12680,8190
135,4388,3550,7424,12123,3375,10572,6640,1424,1404,12447,4458,11661,2936,2090,1409
136,3572,7509,6916,10779,12864,893,354,1936,6553,2008,12003,8981,1009,9844,6549
137,10544,3183,11294,8356,2936,9283,8074,2691,12034,2699,13637,13,6827,13636,3499
138,6536,5566,824,10743,7141,12740,1540,8316,6115,6983,13346,9845,2062,929,3455
139,1708,3399,10284,673,6687,12616,12180,13174,2531,7039,5000,10100,11799,10099,9309
140,4234,10137,12897,10140,12261,1178,7794,4954,10195,4351,6637,12253,8264,1043,9475
141,12196,11325,6411,2671,3863,5226,12781,5767,3017,10381,11752,11967,6066,6683,11166
142,3831,2553,7515,12609,8154,2049,6901,4668,5008,1813,5818,1936,7246,8694,5069
